REPLICATEID,Abudefduf_notatus,Abudefduf_septemfasciatus,Abudefduf_sordidus,Abudefduf_vaigiensis,Acanthuridae,Acanthurus_achilles,Acanthurus_albipectoralis,Acanthurus_blochii,Acanthurus_dussumieri,Acanthurus_guttatus,Acanthurus_leucocheilus,Acanthurus_lineatus,Acanthurus_maculiceps,Acanthurus_mata,Acanthurus_nigricans,Acanthurus_nigricauda,Acanthurus_nigrofuscus,Acanthurus_nigroris,Acanthurus_olivaceus,Acanthurus_rackliffei,Acanthurus_thompsoni,Acanthurus_triostegus,Acanthurus_xanthopterus,Aluterus_scriptus,Anampses_caeruleopunctatus,Anampses_melanurus,Anampses_meleagrides,Anthias_sp,Aphareus_furca,Apogon_sp,Apogonidae,Apolemichthys_griffisi,Apolemichthys_xanthopunctatus,Arothron_hispidus,Arothron_meleagris,Aulostomus_chinensis,Balistapus_undulatus,Balistoides_viridescens,Blenniidae,Bodianus_axillaris,Bodianus_loxozonus,Bodianus_prognathus,Bothus_mancus,Caesio_teres,Caesionidae,Calotomus_carolinus,Cantherhines_dumerilii,Cantherhines_pardalis,Canthigaster_amboinensis,Canthigaster_coronata,Canthigaster_solandri,Caracanthus_maculatus,Carangoides_ferdau,Carangoides_orthogrammus,Caranx_ignobilis,Caranx_lugubris,Caranx_melampygus,Caranx_sexfasciatus,Carcharhinus_amblyrhynchos,Carcharhinus_melanopterus,Centropyge_flavissima,Centropyge_loricula,Cephalopholis_argus,Cephalopholis_leopardus,Cephalopholis_miniata,Cephalopholis_sexmaculata,Cephalopholis_spiloparaea,Cephalopholis_urodeta,Chaetodon_auriga,Chaetodon_ephippium,Chaetodon_kleinii,Chaetodon_lunula,Chaetodon_meyeri,Chaetodon_ornatissimus,Chaetodon_quadrimaculatus,Chaetodon_reticulatus,Chaetodon_unimaculatus,Cheilinus_trilobatus,Cheilinus_undulatus,Chlorurus_frontalis,Chlorurus_microrhinos,Chlorurus_spilurus,Chromis_acares,Chromis_agilis,Chromis_margaritifer,Chromis_vanderbilti,Chromis_xanthura,Chrysiptera_cyanea,Cirrhilabrus_exquisitus,Cirrhilabrus_sp,Cirrhitichthys_falco,Cirrhitichthys_oxycephalus,Cirrhitops_hubbardi,Cirrhitus_pinnulatus,Cirripectes_polyzona,Cirripectes_sp,Cirripectes_variolosus,Coris_aygula,Coris_centralis,Coris_gaimard,Ctenochaetus_binotatus,Ctenochaetus_cyanocheilus,Ctenochaetus_flavicauda,Ctenochaetus_hawaiiensis,Ctenochaetus_marginatus,Ctenochaetus_sp,Ctenochaetus_striatus,Decapterus_macarellus,Diodon_hystrix,Echidna_nebulosa,Ecsenius_midas,Elagatis_bipinnulata,Enchelycore_pardalis,Epibulus_insidiator,Epinephelus_fasciatus,Epinephelus_hexagonatus,Epinephelus_howlandi,Epinephelus_macrospilos,Epinephelus_melanostigma,Epinephelus_merra,Epinephelus_retouti,Epinephelus_sp,Epinephelus_spilotoceps,Epinephelus_tauvina,Exallias_brevis,Fistularia_commersonii,Forcipiger_flavissimus,Gnathodentex_aureolineatus,Gomphosus_varius,Gracila_albomarginata,Gymnosarda_unicolor,Gymnothorax_breedeni,Gymnothorax_flavimarginatus,Gymnothorax_javanicus,Gymnothorax_meleagris,Gymnothorax_sp,Halichoeres_hortulanus,Halichoeres_margaritaceus,Halichoeres_melasmapomus,Halichoeres_ornatissimus,Halichoeres_sp,Halichoeres_trimaculatus,Hemigymnus_fasciatus,Hemitaurichthys_thompsoni,Hipposcarus_longiceps,Hologymnosus_annulatus,Hologymnosus_doliatus,Kyphosus_cinerascens,Kyphosus_sp,Labridae,Labroides_bicolor,Labroides_dimidiatus,Labroides_rubrolabiatus,Labropsis_xanthonota,Lepidozygus_tapeinosoma,Lethrinus_olivaceus,Lutjanus_bohar,Lutjanus_gibbus,Lutjanus_kasmira,Lutjanus_monostigma,Luzonichthys_whitleyi,Macropharyngodon_meleagris,Melichthys_niger,Melichthys_vidua,Mobula_sp,Monotaxis_grandoculis,Mulloidichthys_mimicus,Mulloidichthys_vanicolensis,Myripristinae,Myripristis_adusta,Myripristis_amaena,Myripristis_berndti,Myripristis_earlei,Myripristis_kuntee,Myripristis_murdjan,Naso_brevirostris,Naso_hexacanthus,Naso_lituratus,Naso_vlamingii,Neocirrhites_armatus,Neoniphon_sp,Novaculichthys_taeniourus,Odonus_niger,Ostorhinchus_angustatus,Ostorhinchus_apogonoides,Ostracion_meleagris,Oxycheilinus_unifasciatus,Paracirrhites_arcatus,Paracirrhites_forsteri,Paracirrhites_hemistictus,Paracirrhites_xanthus,Parupeneus_cyclostomus,Parupeneus_insularis,Parupeneus_multifasciatus,Pempheris_oualensis,Pervagor_janthinosoma,Pervagor_marginalis,Pervagor_sp,Plagiotremus_rhinorhynchos,Plagiotremus_tapeinosoma,Plectroglyphidodon_dickii,Plectroglyphidodon_imparipennis,Plectroglyphidodon_johnstonianus,Plectroglyphidodon_phoenixensis,Pogonoperca_punctata,Pomacanthus_imperator,Pomacentridae,Pomacentrus_coelestis,Priacanthus_sp,Pseudanthias_bartlettorum,Pseudanthias_dispar,Pseudanthias_olivaceus,Pseudanthias_pascalus,Pseudobalistes_flavimarginatus,Pseudocheilinus_evanidus,Pseudocheilinus_hexataenia,Pseudocheilinus_octotaenia,Pseudocheilinus_tetrataenia,Pseudocoris_heteroptera,Pseudodax_moluccanus,Ptereleotris_evides,Ptereleotris_zebra,Pterocaesio_tile,Rhinecanthus_rectangulus,Sargocentron_caudimaculatum,Sargocentron_microstoma,Sargocentron_sp,Sargocentron_spiniferum,Sargocentron_tiere,Scaridae,Scarus_altipinnis,Scarus_festivus,Scarus_forsteni,Scarus_frenatus,Scarus_niger,Scarus_oviceps,Scarus_psittacus,Scarus_rubroviolaceus,Scarus_tricolor,Scomberoides_lysan,Scorpaenopsis_sp,Sebastapistes_cyanostigma,Serranidae,Sphyraena_barracuda,Sphyraena_qenie,Sphyrna_lewini,Stegastes_albifasciatus,Stegastes_aureus,Stegastes_fasciolatus,Stegastes_lividus,Stegastes_nigricans,Stegastes_sp,Stethojulis_bandanensis,Sufflamen_bursa,Sufflamen_chrysopterum,Taeniurops_meyeni,Thalassoma_amblycephalum,Thalassoma_hardwicke,Thalassoma_lutescens,Thalassoma_purpureum,Thalassoma_quinquevittatum,Thalassoma_sp,Thalassoma_trilobatum,Trachinotus_baillonii,Trachinotus_blochii,Triaenodon_obesus,Tylosurus_crocodilus,Valenciennea_strigata,Variola_louti,Xanthichthys_auromarginatus,Xanthichthys_caeruleolineatus,Zanclus_cornutus,Zebrasoma_rostratum,Zebrasoma_scopas
1845961983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620295509,0,0,0,0,0,0,0,0,0,0,0,0,0,3.260376014,0,0,0,0,0,0,0,0,0,0.01075087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46835443,0,0,0,0,0,3.222805206,0,0,0,0,0.13062345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692031157,0,0,0.265716605,0,0,0,0,0,0.060961618,0,0,0,0,0,0,0.206589269,0,0,0,0,0,1.320326025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103409366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519512367,0,17.36024277,0,0,0,0,0,1.380435752,0.496573945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096400719,0.747223409,0,0,0,0,0,0,0,0,0,0,0,0,1.663047773,0,0,0,1.519512367,0,2.784067003,0,0,0,0.037612062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047535088,0,0,0,0,0,0,0,0,0.126871247,0,0,0,0.056319063,0,0,0,0,0,0,0,0,0,0,0,0,0
1845961984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522143617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.482786241,0,0,0,0,0,2.624713918,0,0,0,0,1.676344991,0,0,0,0,0,0,0,0,0,1.737807386,0,0,0,0,0,0,0.255496735,2.759364741,0,0,0,0,0,0,0.060751038,0,0,0,0,3.666052623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277608369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.050945044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.304665926,0,0,0,0,0,0,0,0,0,0,1.756415582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.059193348,0,0,0,3.010485154,0,0,0,0,0,0,0,0,0,0.808540265,0,0,0,0,0,0,0,0,0.229765979,0,0,0,0.386367652,0,0,0,0,0,0,0,2.643458361,0,0,0,0,0
1845961985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.43074634,0,0,0,0,0,0,0,0,0,0,0,0.203156812,0,0.928403835,0,0,0,0.658981812,0,0,0,0,0,0,0.014199547,0,1.629779391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.97396544,0,0.049395001,0.08246713,3.752029505,0,0,0,0,0.929356924,0,0,0,0,0,0,0,0,0,3.911882994,0,0,0,0,0,0,0.051099347,0.602972295,0,0,0,0,0,0.037735524,0,0,0,0,0,5.527229013,0,0.08209792,0,0,0,0,0.450333414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737912599,0,0,0,0,0,0,0,0,0,0.712420471,0,0,0,0,0,0,0,0,0,0,0.025815073,0,0,0.396354377,0,0,0,0,0,0,0,0.010804868,0.140076186,0,0,10.73426951,0,23.56323559,0,0,0,0,0,0.949279445,0,1129.158626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747223409,0,0,0,0.092479368,0,0,0,0.334092227,0,0,0,0,0,0,0,0,1.110329394,0,6.225713006,0,0,0,0.005103144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.10430186,0,0,0,14.73547881,0,0,0,0,0,0,0,0,0,0.208827144,0,0,0,0,0,0,0,0,0.020213385,0,0,0,0.746384905,0,0,0,0,0,0,0,4.63427524,0,0,0,0,0
1845961986,0,0,0,0,0,2.89732732,0,0,0,0,0,0,0,0,8.475687714,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169521451,0,0,0,0.605098823,0,0,0,0.624594294,0,0.195297777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150105281,0,5.114289008,0,0,0,0,0.219835837,0,0,0,0,0,0,0,0,0,2.709868166,0,0,0,0,0,0,0,0.473033956,0,0,0,0,0,0,0,0.332296281,0,0,0,9.49925276,0,0,0,0,0,0,3.488123669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192334361,0,0,0,0,0,0,0,0,0.029991865,0,0,0,0,1.030366555,0,0,0,0,0,0,0,0,0,0.005324978,0,5.421403052,0,27.38595712,0,0,0,0,0,29.28884401,0,0,0,0,0,0,0,0,3.061422753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.525361421,0,0,0,0,0,0.405659555,0,0,0.115534701,0,0,0,0,0,0,0,0.947501947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.03513937,0,0,0,9.792573222,0,0,0,0,0,0,0,0,0,0.171109767,0,0,0,0,0,0,0,0,0,0,0,3.957228505,0.491218646,0,0,0,0,0,0,0,0,0,0,0,1.939911597,0
1845961987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29259765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199512316,0,0,0,0,0,0,0,0.854149101,0,0,0,0,0,0,0,0,0,17.19207531,0,0,0,0,0,8.874399606,0,0,0,0,2.03254296,0,0,0,0,0,0,0,0,0,3.698344171,0,0,0,0,0,0,0.425146568,3.454315861,0,0,0,0,0,0,0.110126757,0,0,0,0,5.841275112,0,0,0,0,0,0,5.896253662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.248155169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757799791,0,0,0,0,0,2.124211741,0,0,0,0,0,0,0,0,0.067481354,0.039682498,0,0,0,62.27070739,0,0,0,0,0,0,0,0,6.34655739,0,0,3.294503217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.315313562,0,0,0,0,0,1.9649518,0,0,0,0,0,0,0,0,0,0,0.849323186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313476976,0,0,0,0,0,0,0,0,0,0.444420793,0,0,0.107761336,0,0,0,0,0,0,0,0,0,0,0,0.919865599,0
1845961988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.736182114,0,0,0,0,0,0,0,0,0,0.550268666,0,0,0,2.547540122,0,0,0,0,0,0,0,1.150392103,0,0,0,0,0.82095534,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24904841,0,0,244.0318346,0,0.249275147,0.212458436,3.90822506,0,0,0,0,2.467147915,0,0,0,0,0,0.894126713,0,0,0,0.534032492,0,0,0,0,0,0,0.274476493,0.570852706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548516822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63714937,0,0,0,0,0,0,0,1.140884833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027397062,0.015702235,0,0.543768354,0,67.42746807,0,0,0,0,0,2.891706781,4.310405313,3041.034755,0,0,0,0,0,3.026334359,2.624828565,1.246347262,2.661416142,0,0,43.35943432,0,0,0,0,0,0,0,0,0,0,0,0,1.922143195,0,0,0,0,0.796579403,0,0,0,0,0,0.585532743,0,0,0,0,0.26988604,0,0,0,4.905854213,0,2.264328028,0,0,0,0,0.110677568,0,0,0,0,0,0,0,0,0,0,0,1.377268308,0,0,0,0,14.03715162,0,0,0,7.363275023,0,0,0,0,0,0,0,0,0,0.386215256,0,0,0,0,0,0,0,0,0.021772396,0,0,0,0.216466567,0,0,0,0,0,0,0,13.89776923,0,0,0,1.839731198,0
1845961989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.451022909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.675632932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111984328,0,0,0,0,0,0,0.270886201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.868776121,0,0,0,0,0,0,0.097441355,0,0,0,0,1.133498144,0,0,0,0,0,0,3.230171825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45275566,0,0,0,2.049246871,0,0,0,0.270282657,0,0,0,0,0,1.511971959,0,0,0,0,0,0,0,0,0,0,0,16.95884338,0,0,0,0,0,0,0,23.53733974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.075658896,0,0,0,0,1.249472407,0,0,0,5.128354238,0,18.84072528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.01148634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286404658,0,0,0,0,0,0,0,0,0,0,0,0,0.48767904,0,0,0,0,0,0,0,0,0,0,0,1.260795112,0
1845961990,0,0,0,0,0,4.59285798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30234169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101217552,0,1.469694327,0,0,0,0,1.054419668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.073522394,0,0,0,0,0,0.080699773,0.243004153,0,0,0,0,0,0,0,0,0,0,0,1.572324043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463224634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005836159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747166391,0.638449481,0,0,0,0,0,0,0,1.064785918,0,0,0.173302052,0,0,0,0,0,0,0,4.47304522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426457282,0,0,0,0,0,0,0,0,0,0.970987547,0,0,0,0,0,0,0,0,0.197618095,0,0,0,2.43045075,0,0,0,0,0,0,0,0,0,0,0,0,0
1845961991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.851258032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821392295,0,0,1.442801372,0,0,0,0,1.173960132,0,0.040141467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.910765278,0,0,101.5585286,0,0,0.117154501,14.44143768,0,17.08546495,1.085212777,0,2.172006053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699331064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3343359,0,0,3.373657699,0,0,1.448970076,0,0,0,0,0,0,0,0,0,0,0,0,2.88423776,0,0,0,0,0,0,0,0.445186362,4.268662414,0,0,0,0,0,0,0,0,0,0,0,0,0.265526468,0,0,0,0,0,0,0,0,0.086169349,0,0,27.13957624,0,53.71183461,0,0.480317868,0,4.813598105,0,0,0.949279445,0,0,0,0,0,0,0,2.155007823,0,0,0,0,0,0,7.741791985,0,0,0,46.66408218,0,0,0,0,0.089640787,1.193598158,0,0,0,0,0,0,0,0,0,0,0,1.301335127,0,0.149967378,0,0,0.767332242,0,0,0,1.85054899,2.038375648,0,0,0,0,0,0.678631946,0,0,0,0,0,0,0,0.475194912,0,0,0,2.738779004,0,0,0,0,0,0,0,0,24.00969718,4.854293512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.927490785,0,1.473364956,0,0,0
1845961992,0,0,1.113660188,0.079749484,0,0,0,0,0,0,0,0,0,0,6.766768371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195297777,0,0,0,0,0,0,0,0,0,0.048069384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934388061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.774877282,1.870955214,0,28.51660067,0,0,0,0,0,0,0,0,0.485082028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019262081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.464485746,0,0,0,0,0,0,0,0,0,0,0.115241689,0,0,0.057767351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.789314295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246036497,0,0.087153882,0,0,0,0.033599377,0,0,0,0.359938595,0,0,0,0,0,0,0,0,0,0,0,0,0
1845961993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.870180222,0,0,0,0,0,0,0,0,0,0.475342763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05256594,0,0,0,0,0,0,0,1.639847345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88394488,0,0,0,0,0.89266771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.092066046,0,0,0,0,0,0,0,0,0,0,0,3.666052623,0,0,0,0,0,0,2.536379947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787499083,0,0,0,0,0,0,0,0.136422467,0,0,0,0,0,0.663719403,0,0,0,0,0,0,0,0,0,0.005402434,0,6.653293435,0,47.40119846,0,0,0,0,0,3.507283505,0,0,0,0,0,4.511015462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.109295523,0,0,0,0,0,1.171999372,0,0,0.055211035,0,0,0,0,0,0,0,10.47470149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.059335301,0,0,0,0,4.059193348,0,0,0,10.61950354,0,0,0,0,0,0,0,0,0,0.696027186,0,0,0,0,0,0.600520885,0,0,0.043544792,0,0,0,0.822604419,0,0,0,0,0,0,0,0,0,0,0,0,0
1845961994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58992177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928403835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.823481572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160851,0,2.624713918,0,0,0,0,1.069066436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379682371,0.934388061,0,0,0,0,0,0,0.030375519,0,0,0,0,5.841275112,0,0,0,0,0,0,3.940245823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21087366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774129643,0,0,0,0,0,0,0,0,0.056339562,0.015702235,0,0.339176868,0,14.84792321,0,1.395611116,0,0,0,0,0,0,0,0,0,0,0,6.589782966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650725002,0,0,0,0,0,0,0,0,2.711184791,0,0,0,0,0,3.054022717,0,0,0,0,1.249472407,0,0,0,0,0,1.370366578,0,14.93154367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.323513099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158283194,0,0,0,0,0,0,0,0,0.023761479,0.077211537,0,0,0.07865791,0,0,0,0,0,0,0,0,0,0,0,1.308332822,0
1845961995,0,0,0.811858277,0.11469139,0,0,0,0,0,0,0,0,0,0,5.482520342,0,0,0,1.292662404,0,0,0,0,0,0.475342763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878027991,0,0,0,0,0,0,0,0.168189851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.89845927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069546156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034838431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152701136,0,0,0.315928314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.080151545,0,0.049863897,0,0,0,0.034244485,0,0,0,2.214692104,0,0,0,0,0,0,0,0,0,0,0,0,0
1845961996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632681218,0,0,0,0,0,0,0,0,0,0.006570743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.434042786,0,0,0,0,0,0,0,0,0,0,0.275807269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37959515,0,0,0,0,0,0.018101305,0,0,0,0,0,0,1.699056317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005844733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.865650663,0,0,0,0.012096342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038086935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011170933,0,0,0,0,0.073585382,0,0,0,0.786225419,0,0,0,1.56725885,0,0,0,0,0,0,0,0,0,0,0,0,0
1845961997,0,0,0.954824404,0.399378615,0,0,0,0,0,0,0,3.544697222,0,0,7.51714991,0,0,0,0,0,0,87.23618423,0,0,0.979206093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453512534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.19207531,0,0,0,0,0,1.807671403,0,0,0,0,0.270886201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280316418,0,0,0,0,0,0,0.060751038,2.181965887,0,0,0,0,0,0,0,0,0,0,2.514976667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291813329,0,0,0,0,0,0,0,0.136422467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00963104,0,0,0,34.35339046,0,0,0,0,0,8.951549978,2.198468033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308469351,0,0,3.002805676,0,0,0,0,0,0,0,0.345725068,0,0,0.315928314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447176505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756241247,0.911315789,0,0.022918514,0,0,0,0,0,0,0,0,0,1.51495134,0,0.765004575,0,0,0,0,0,0,0,0,0,0,0
1845961998,0,0,0,0,0,0,0,0,0,0,0,1.028188115,0,0,3.25168675,0,0,0,0,0,0,0,0,0,0,0,0,0,3.260376014,0,0,1.42462986,0.259960517,0,0,0,1.249188588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.25199549,0,0,0,0,0.508091912,0.309937935,8.668484761,0,1.369656809,0,0,0.599901244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236516978,0,1.332962968,0,0,0,0,0,0,0.048270148,0,0,0,0,0,0,0,0,0,0.075829154,0.108680895,1.521826936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.707852401,0,0,0,0,0,0,0,0,2.372688998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003455812,0.016207302,0,2.892500327,0,24.88934439,0,0,0,14.73384313,0,0,2.329715198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.96480206,0,0,0,0,0,0.529591139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.071266405,0,0,0,4.205793158,0,0.269516622,0,0,0,0,0.174966735,0.072781557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528018214,1.856656576,0
